2025-02-22 13:41:16,543 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,551 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,551 - ERROR - Insufficient Stock
2025-02-22 13:41:16,551 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,551 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,551 - ERROR - Insufficient Stock
2025-02-22 13:41:16,551 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,551 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,551 - ERROR - Insufficient Stock
2025-02-22 13:41:16,551 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,551 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,551 - ERROR - Insufficient Stock
2025-02-22 13:41:16,551 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,559 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,559 - ERROR - Insufficient Stock
2025-02-22 13:41:16,559 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,559 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,559 - ERROR - Insufficient Stock
2025-02-22 13:41:16,559 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,559 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,559 - ERROR - Insufficient Stock
2025-02-22 13:41:16,559 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,559 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,559 - ERROR - Insufficient Stock
2025-02-22 13:41:16,559 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,559 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,559 - ERROR - Insufficient Stock
2025-02-22 13:41:16,559 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,559 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,559 - ERROR - Insufficient Stock
2025-02-22 13:41:16,559 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,559 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,567 - ERROR - Insufficient Stock
2025-02-22 13:41:16,567 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,567 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,567 - ERROR - Insufficient Stock
2025-02-22 13:41:16,567 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,567 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,567 - ERROR - Insufficient Stock
2025-02-22 13:41:16,567 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,567 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,567 - ERROR - Insufficient Stock
2025-02-22 13:41:16,567 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,567 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,567 - ERROR - Insufficient Stock
2025-02-22 13:41:16,567 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,567 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,575 - ERROR - Insufficient Stock
2025-02-22 13:41:16,575 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,575 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,575 - ERROR - Insufficient Stock
2025-02-22 13:41:16,575 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,575 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,575 - ERROR - Insufficient Stock
2025-02-22 13:41:16,575 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,575 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,575 - ERROR - Insufficient Stock
2025-02-22 13:41:16,575 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,575 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,575 - ERROR - Insufficient Stock
2025-02-22 13:41:16,575 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,575 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,575 - ERROR - Insufficient Stock
2025-02-22 13:41:16,575 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,575 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,575 - ERROR - Insufficient Stock
2025-02-22 13:41:16,575 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,584 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,584 - ERROR - Insufficient Stock
2025-02-22 13:41:16,584 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,584 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,584 - ERROR - Insufficient Stock
2025-02-22 13:41:16,584 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,584 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,584 - ERROR - Insufficient Stock
2025-02-22 13:41:16,584 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,584 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,584 - ERROR - Insufficient Stock
2025-02-22 13:41:16,584 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,584 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,584 - ERROR - Insufficient Stock
2025-02-22 13:41:16,584 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,592 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,592 - ERROR - Insufficient Stock
2025-02-22 13:41:16,592 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,592 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,592 - ERROR - Insufficient Stock
2025-02-22 13:41:16,592 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,592 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,592 - ERROR - Insufficient Stock
2025-02-22 13:41:16,592 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,592 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,592 - ERROR - Insufficient Stock
2025-02-22 13:41:16,592 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,592 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,592 - ERROR - Insufficient Stock
2025-02-22 13:41:16,592 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,592 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,592 - ERROR - Insufficient Stock
2025-02-22 13:41:16,592 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,592 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,600 - ERROR - Insufficient Stock
2025-02-22 13:41:16,600 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,600 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,600 - ERROR - Insufficient Stock
2025-02-22 13:41:16,600 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,600 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,600 - ERROR - Insufficient Stock
2025-02-22 13:41:16,600 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,600 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,600 - ERROR - Insufficient Stock
2025-02-22 13:41:16,600 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,600 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,608 - ERROR - Insufficient Stock
2025-02-22 13:41:16,608 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
